key,locale,text,context,variables,review_state,source_content_ids,release_marked
loc:later_han/locality/n004/name,ko-KR,업현,Later Han locality name; 鄴縣; audited source cell N4,,approved,locality:later_han/n004,true
loc:later_han/locality/n005/name,ko-KR,번양현,Later Han locality name; 繁陽縣; audited source cell N5,,approved,locality:later_han/n005,true
loc:later_han/locality/n006/name,ko-KR,내황현,Later Han locality name; 內黃縣; audited source cell N6,,approved,locality:later_han/n006,true
loc:later_han/locality/n007/name,ko-KR,위현,Later Han locality name; 魏縣; audited source cell N7,,approved,locality:later_han/n007,true
loc:later_han/locality/n008/name,ko-KR,원성현,Later Han locality name; 元城縣; audited source cell N8,,approved,locality:later_han/n008,true
loc:later_han/locality/n009/name,ko-KR,여양현,Later Han locality name; 黎陽縣; audited source cell N9,,approved,locality:later_han/n009,true
loc:later_han/locality/n010/name,ko-KR,음안읍,Later Han locality name; 陰安邑; audited source cell N10,,approved,locality:later_han/n010,true
loc:later_han/locality/n011/name,ko-KR,관도현,Later Han locality name; 館陶縣; audited source cell N11,,approved,locality:later_han/n011,true
loc:later_han/locality/n012/name,ko-KR,청연현,Later Han locality name; 清淵縣; audited source cell N12,,approved,locality:later_han/n012,true
loc:later_han/locality/n013/name,ko-KR,평은현,Later Han locality name; 平恩縣; audited source cell N13,,approved,locality:later_han/n013,true
loc:later_han/locality/n014/name,ko-KR,사후국,Later Han locality name; 沙侯國; audited source cell N14,,approved,locality:later_han/n014,true
loc:later_han/locality/n015/name,ko-KR,척구현,Later Han locality name; 斥丘縣; audited source cell N15,,approved,locality:later_han/n015,true
loc:later_han/locality/n016/name,ko-KR,무안현,Later Han locality name; 武安縣; audited source cell N16,,approved,locality:later_han/n016,true
loc:later_han/locality/n017/name,ko-KR,곡양후국,Later Han locality name; 曲梁侯國; audited source cell N17,,approved,locality:later_han/n017,true
loc:later_han/locality/n018/name,ko-KR,양기현,Later Han locality name; 梁期縣; audited source cell N18,,approved,locality:later_han/n018,true
loc:later_han/locality/o004/name,ko-KR,영도현,Later Han locality name; 廮陶縣; audited source cell O4,,approved,locality:later_han/o004,true
loc:later_han/locality/o005/name,ko-KR,거록현,Later Han locality name; 鉅鹿縣; audited source cell O5,,approved,locality:later_han/o005,true
loc:later_han/locality/o006/name,ko-KR,양씨현,Later Han locality name; 楊氏縣; audited source cell O6,,approved,locality:later_han/o006,true
loc:later_han/locality/o007/name,ko-KR,교현,Later Han locality name; 鄡縣; audited source cell O7,,approved,locality:later_han/o007,true
loc:later_han/locality/o008/name,ko-KR,하곡양현,Later Han locality name; 下曲陽縣; audited source cell O8,,approved,locality:later_han/o008,true
loc:later_han/locality/o009/name,ko-KR,임현,Later Han locality name; 任縣; audited source cell O9,,approved,locality:later_han/o009,true
loc:later_han/locality/o010/name,ko-KR,남화현,Later Han locality name; 南和縣; audited source cell O10,,approved,locality:later_han/o010,true
loc:later_han/locality/o011/name,ko-KR,광평현,Later Han locality name; 廣平縣; audited source cell O11,,approved,locality:later_han/o011,true
loc:later_han/locality/o012/name,ko-KR,척장현,Later Han locality name; 斥章縣; audited source cell O12,,approved,locality:later_han/o012,true
loc:later_han/locality/o013/name,ko-KR,광종현,Later Han locality name; 廣宗縣; audited source cell O13,,approved,locality:later_han/o013,true
loc:later_han/locality/o014/name,ko-KR,곡주현,Later Han locality name; 曲周縣; audited source cell O14,,approved,locality:later_han/o014,true
loc:later_han/locality/o015/name,ko-KR,열인현,Later Han locality name; 列人縣; audited source cell O15,,approved,locality:later_han/o015,true
loc:later_han/locality/o016/name,ko-KR,광년현,Later Han locality name; 廣年縣; audited source cell O16,,approved,locality:later_han/o016,true
loc:later_han/locality/o017/name,ko-KR,평향현,Later Han locality name; 平鄉縣; audited source cell O17,,approved,locality:later_han/o017,true
loc:later_han/locality/o018/name,ko-KR,남란현,Later Han locality name; 南䜌縣; audited source cell O18,,approved,locality:later_han/o018,true
loc:later_han/locality/p004/name,ko-KR,원씨현,Later Han locality name; 元氏縣; audited source cell P4,,approved,locality:later_han/p004,true
loc:later_han/locality/p005/name,ko-KR,고읍,Later Han locality name; 高邑; audited source cell P5,,approved,locality:later_han/p005,true
loc:later_han/locality/p006/name,ko-KR,도향후국,Later Han locality name; 都鄉侯國; audited source cell P6,,approved,locality:later_han/p006,true
loc:later_han/locality/p007/name,ko-KR,남행당현,Later Han locality name; 南行唐縣; audited source cell P7,,approved,locality:later_han/p007,true
loc:later_han/locality/p008/name,ko-KR,방자현,Later Han locality name; 房子縣; audited source cell P8,,approved,locality:later_han/p008,true
loc:later_han/locality/p009/name,ko-KR,평극현,Later Han locality name; 平棘縣; audited source cell P9,,approved,locality:later_han/p009,true
loc:later_han/locality/p010/name,ko-KR,난성현,Later Han locality name; 欒城縣; audited source cell P10,,approved,locality:later_han/p010,true
loc:later_han/locality/p011/name,ko-KR,구문현,Later Han locality name; 九門縣; audited source cell P11,,approved,locality:later_han/p011,true
loc:later_han/locality/p012/name,ko-KR,영수현,Later Han locality name; 靈壽縣; audited source cell P12,,approved,locality:later_han/p012,true
loc:later_han/locality/p013/name,ko-KR,포오현,Later Han locality name; 蒲吾縣; audited source cell P13,,approved,locality:later_han/p013,true
loc:later_han/locality/p014/name,ko-KR,정형현,Later Han locality name; 井陘縣; audited source cell P14,,approved,locality:later_han/p014,true
loc:later_han/locality/p015/name,ko-KR,진정현,Later Han locality name; 眞定縣; audited source cell P15,,approved,locality:later_han/p015,true
loc:later_han/locality/p016/name,ko-KR,상애현,Later Han locality name; 上艾縣; audited source cell P16,,approved,locality:later_han/p016,true
loc:later_han/locality/q004/name,ko-KR,노노현,Later Han locality name; 盧奴縣; audited source cell Q4,,approved,locality:later_han/q004,true
loc:later_han/locality/q005/name,ko-KR,북평현,Later Han locality name; 北平縣; audited source cell Q5,,approved,locality:later_han/q005,true
loc:later_han/locality/q006/name,ko-KR,극현,Later Han locality name; 極縣; audited source cell Q6,,approved,locality:later_han/q006,true
loc:later_han/locality/q007/name,ko-KR,신시현,Later Han locality name; 新市縣; audited source cell Q7,,approved,locality:later_han/q007,true
loc:later_han/locality/q008/name,ko-KR,망도현,Later Han locality name; 望都縣; audited source cell Q8,,approved,locality:later_han/q008,true
loc:later_han/locality/q009/name,ko-KR,당현,Later Han locality name; 唐縣; audited source cell Q9,,approved,locality:later_han/q009,true
loc:later_han/locality/q010/name,ko-KR,안국현,Later Han locality name; 安國縣; audited source cell Q10,,approved,locality:later_han/q010,true
loc:later_han/locality/q011/name,ko-KR,안희현,Later Han locality name; 安憙縣; audited source cell Q11,,approved,locality:later_han/q011,true
loc:later_han/locality/q012/name,ko-KR,한창현,Later Han locality name; 漢昌縣; audited source cell Q12,,approved,locality:later_han/q012,true
loc:later_han/locality/q013/name,ko-KR,여오후국,Later Han locality name; 蠡吾侯國; audited source cell Q13,,approved,locality:later_han/q013,true
loc:later_han/locality/q014/name,ko-KR,상곡양현,Later Han locality name; 上曲陽縣; audited source cell Q14,,approved,locality:later_han/q014,true
loc:later_han/locality/q015/name,ko-KR,포음현,Later Han locality name; 蒲陰縣; audited source cell Q15,,approved,locality:later_han/q015,true
loc:later_han/locality/q016/name,ko-KR,광창현,Later Han locality name; 廣昌縣; audited source cell Q16,,approved,locality:later_han/q016,true
loc:later_han/locality/r004/name,ko-KR,신도현,Later Han locality name; 信都縣; audited source cell R4,,approved,locality:later_han/r004,true
loc:later_han/locality/r005/name,ko-KR,부성현,Later Han locality name; 阜城縣; audited source cell R5,,approved,locality:later_han/r005,true
loc:later_han/locality/r006/name,ko-KR,남궁현,Later Han locality name; 南宮縣; audited source cell R6,,approved,locality:later_han/r006,true
loc:later_han/locality/r007/name,ko-KR,부류현,Later Han locality name; 扶柳縣; audited source cell R7,,approved,locality:later_han/r007,true
loc:later_han/locality/r008/name,ko-KR,하박현,Later Han locality name; 下博縣; audited source cell R8,,approved,locality:later_han/r008,true
loc:later_han/locality/r009/name,ko-KR,무읍,Later Han locality name; 武邑; audited source cell R9,,approved,locality:later_han/r009,true
loc:later_han/locality/r010/name,ko-KR,관진현,Later Han locality name; 觀津縣; audited source cell R10,,approved,locality:later_han/r010,true
loc:later_han/locality/r011/name,ko-KR,경현,Later Han locality name; 經縣; audited source cell R11,,approved,locality:later_han/r011,true
loc:later_han/locality/r012/name,ko-KR,당양현,Later Han locality name; 堂陽縣; audited source cell R12,,approved,locality:later_han/r012,true
loc:later_han/locality/r013/name,ko-KR,무수현,Later Han locality name; 武遂縣; audited source cell R13,,approved,locality:later_han/r013,true
loc:later_han/locality/r014/name,ko-KR,요양현,Later Han locality name; 饒陽縣; audited source cell R14,,approved,locality:later_han/r014,true
loc:later_han/locality/r015/name,ko-KR,안평현,Later Han locality name; 安平縣; audited source cell R15,,approved,locality:later_han/r015,true
loc:later_han/locality/r016/name,ko-KR,남심현,Later Han locality name; 南深縣; audited source cell R16,,approved,locality:later_han/r016,true
loc:later_han/locality/s004/name,ko-KR,악성현,Later Han locality name; 樂成縣; audited source cell S4,,approved,locality:later_han/s004,true
loc:later_han/locality/s005/name,ko-KR,궁고현,Later Han locality name; 弓高縣; audited source cell S5,,approved,locality:later_han/s005,true
loc:later_han/locality/s006/name,ko-KR,역현,Later Han locality name; 易縣; audited source cell S6,,approved,locality:later_han/s006,true
loc:later_han/locality/s007/name,ko-KR,무원현,Later Han locality name; 武垣縣; audited source cell S7,,approved,locality:later_han/s007,true
loc:later_han/locality/s008/name,ko-KR,중수현,Later Han locality name; 中水縣; audited source cell S8,,approved,locality:later_han/s008,true
loc:later_han/locality/s009/name,ko-KR,막현,Later Han locality name; 鄚縣; audited source cell S9,,approved,locality:later_han/s009,true
loc:later_han/locality/s010/name,ko-KR,고양현,Later Han locality name; 高陽縣; audited source cell S10,,approved,locality:later_han/s010,true
loc:later_han/locality/s011/name,ko-KR,문안현,Later Han locality name; 文安縣; audited source cell S11,,approved,locality:later_han/s011,true
loc:later_han/locality/s012/name,ko-KR,속주현,Later Han locality name; 束州縣; audited source cell S12,,approved,locality:later_han/s012,true
loc:later_han/locality/s013/name,ko-KR,성평현,Later Han locality name; 成平縣; audited source cell S13,,approved,locality:later_han/s013,true
loc:later_han/locality/s014/name,ko-KR,동평서현,Later Han locality name; 東平舒縣; audited source cell S14,,approved,locality:later_han/s014,true
loc:later_han/locality/t004/name,ko-KR,감릉현,Later Han locality name; 甘陵縣; audited source cell T4,,approved,locality:later_han/t004,true
loc:later_han/locality/t005/name,ko-KR,패구현,Later Han locality name; 貝丘縣; audited source cell T5,,approved,locality:later_han/t005,true
loc:later_han/locality/t006/name,ko-KR,동무현,Later Han locality name; 東武縣; audited source cell T6,,approved,locality:later_han/t006,true
loc:later_han/locality/t007/name,ko-KR,유현,Later Han locality name; 鄃縣; audited source cell T7,,approved,locality:later_han/t007,true
loc:later_han/locality/t008/name,ko-KR,영현,Later Han locality name; 靈縣; audited source cell T8,,approved,locality:later_han/t008,true
loc:later_han/locality/t009/name,ko-KR,역막현,Later Han locality name; 繹幕縣; audited source cell T9,,approved,locality:later_han/t009,true
loc:later_han/locality/t010/name,ko-KR,광천현,Later Han locality name; 廣川縣; audited source cell T10,,approved,locality:later_han/t010,true
loc:later_han/locality/u004/name,ko-KR,한단현,Later Han locality name; 邯鄲縣; audited source cell U4,,approved,locality:later_han/u004,true
loc:later_han/locality/u005/name,ko-KR,역양현,Later Han locality name; 易陽縣; audited source cell U5,,approved,locality:later_han/u005,true
loc:later_han/locality/u006/name,ko-KR,양국현,Later Han locality name; 襄國縣; audited source cell U6,,approved,locality:later_han/u006,true
loc:later_han/locality/u007/name,ko-KR,백인현,Later Han locality name; 栢人縣; audited source cell U7,,approved,locality:later_han/u007,true
loc:later_han/locality/u008/name,ko-KR,중구현,Later Han locality name; 中丘縣; audited source cell U8,,approved,locality:later_han/u008,true
loc:later_han/locality/v004/name,ko-KR,남피현,Later Han locality name; 南皮縣; audited source cell V4,,approved,locality:later_han/v004,true
loc:later_han/locality/v005/name,ko-KR,고성후국,Later Han locality name; 高城侯國; audited source cell V5,,approved,locality:later_han/v005,true
loc:later_han/locality/v006/name,ko-KR,중합후국,Later Han locality name; 重合侯國; audited source cell V6,,approved,locality:later_han/v006,true
loc:later_han/locality/v007/name,ko-KR,부양후국,Later Han locality name; 浮陽侯國; audited source cell V7,,approved,locality:later_han/v007,true
loc:later_han/locality/v008/name,ko-KR,동광현,Later Han locality name; 東光縣; audited source cell V8,,approved,locality:later_han/v008,true
loc:later_han/locality/v009/name,ko-KR,장무현,Later Han locality name; 章武縣; audited source cell V9,,approved,locality:later_han/v009,true
loc:later_han/locality/v010/name,ko-KR,양신현,Later Han locality name; 陽信縣; audited source cell V10,,approved,locality:later_han/v010,true
loc:later_han/locality/v011/name,ko-KR,수현,Later Han locality name; 脩縣; audited source cell V11,,approved,locality:later_han/v011,true
loc:later_han/locality/w004/name,ko-KR,진류현,Later Han locality name; 陳留縣; audited source cell W4,,approved,locality:later_han/w004,true
loc:later_han/locality/w005/name,ko-KR,준의현,Later Han locality name; 浚儀縣; audited source cell W5,,approved,locality:later_han/w005,true
loc:later_han/locality/w006/name,ko-KR,위씨현,Later Han locality name; 尉氏縣; audited source cell W6,,approved,locality:later_han/w006,true
loc:later_han/locality/w007/name,ko-KR,옹구현,Later Han locality name; 雍丘縣; audited source cell W7,,approved,locality:later_han/w007,true
loc:later_han/locality/w008/name,ko-KR,양읍,Later Han locality name; 襄邑; audited source cell W8,,approved,locality:later_han/w008,true
loc:later_han/locality/w009/name,ko-KR,외황현,Later Han locality name; 外黃縣; audited source cell W9,,approved,locality:later_han/w009,true
loc:later_han/locality/w010/name,ko-KR,소황현,Later Han locality name; 小黃縣; audited source cell W10,,approved,locality:later_han/w010,true
loc:later_han/locality/w011/name,ko-KR,동혼현,Later Han locality name; 東昏縣; audited source cell W11,,approved,locality:later_han/w011,true
loc:later_han/locality/w012/name,ko-KR,제양현,Later Han locality name; 濟陽縣; audited source cell W12,,approved,locality:later_han/w012,true
loc:later_han/locality/w013/name,ko-KR,평구현,Later Han locality name; 平丘縣; audited source cell W13,,approved,locality:later_han/w013,true
loc:later_han/locality/w014/name,ko-KR,봉구현,Later Han locality name; 封丘縣; audited source cell W14,,approved,locality:later_han/w014,true
loc:later_han/locality/w015/name,ko-KR,산조현,Later Han locality name; 酸棗縣; audited source cell W15,,approved,locality:later_han/w015,true
loc:later_han/locality/w016/name,ko-KR,장원후국,Later Han locality name; 長垣侯國; audited source cell W16,,approved,locality:later_han/w016,true
loc:later_han/locality/w017/name,ko-KR,기오현,Later Han locality name; 己吾縣; audited source cell W17,,approved,locality:later_han/w017,true
loc:later_han/locality/w018/name,ko-KR,고성현,Later Han locality name; 考城縣; audited source cell W18,,approved,locality:later_han/w018,true
loc:later_han/locality/w019/name,ko-KR,어현,Later Han locality name; 圉縣; audited source cell W19,,approved,locality:later_han/w019,true
loc:later_han/locality/w020/name,ko-KR,부구현,Later Han locality name; 扶溝縣; audited source cell W20,,approved,locality:later_han/w020,true
loc:later_han/locality/x004/name,ko-KR,복양현,Later Han locality name; 濮陽縣; audited source cell X4,,approved,locality:later_han/x004,true
loc:later_han/locality/x005/name,ko-KR,연현,Later Han locality name; 燕縣; audited source cell X5,,approved,locality:later_han/x005,true
loc:later_han/locality/x006/name,ko-KR,백마현,Later Han locality name; 白馬縣; audited source cell X6,,approved,locality:later_han/x006,true
loc:later_han/locality/x007/name,ko-KR,돈구현,Later Han locality name; 頓丘縣; audited source cell X7,,approved,locality:later_han/x007,true
loc:later_han/locality/x008/name,ko-KR,동아현,Later Han locality name; 東阿縣; audited source cell X8,,approved,locality:later_han/x008,true
loc:later_han/locality/x009/name,ko-KR,동무양현,Later Han locality name; 東武陽縣; audited source cell X9,,approved,locality:later_han/x009,true
loc:later_han/locality/x010/name,ko-KR,범현,Later Han locality name; 范縣; audited source cell X10,,approved,locality:later_han/x010,true
loc:later_han/locality/x011/name,ko-KR,임읍,Later Han locality name; 臨邑; audited source cell X11,,approved,locality:later_han/x011,true
loc:later_han/locality/x012/name,ko-KR,박평현,Later Han locality name; 博平縣; audited source cell X12,,approved,locality:later_han/x012,true
loc:later_han/locality/x013/name,ko-KR,요성현,Later Han locality name; 聊城縣; audited source cell X13,,approved,locality:later_han/x013,true
loc:later_han/locality/x014/name,ko-KR,발간현,Later Han locality name; 發干縣; audited source cell X14,,approved,locality:later_han/x014,true
loc:later_han/locality/x015/name,ko-KR,낙평후국,Later Han locality name; 樂平侯國; audited source cell X15,,approved,locality:later_han/x015,true
loc:later_han/locality/x016/name,ko-KR,양평후국,Later Han locality name; 陽平侯國; audited source cell X16,,approved,locality:later_han/x016,true
loc:later_han/locality/x017/name,ko-KR,위공국,Later Han locality name; 衛公國; audited source cell X17,,approved,locality:later_han/x017,true
loc:later_han/locality/x018/name,ko-KR,곡성현,Later Han locality name; 穀城縣; audited source cell X18,,approved,locality:later_han/x018,true
loc:later_han/locality/y004/name,ko-KR,무염현,Later Han locality name; 無鹽縣; audited source cell Y4,,approved,locality:later_han/y004,true
loc:later_han/locality/y005/name,ko-KR,동평육현,Later Han locality name; 東平陸縣; audited source cell Y5,,approved,locality:later_han/y005,true
loc:later_han/locality/y006/name,ko-KR,부성현,Later Han locality name; 富成縣; audited source cell Y6,,approved,locality:later_han/y006,true
loc:later_han/locality/y007/name,ko-KR,장현,Later Han locality name; 章縣; audited source cell Y7,,approved,locality:later_han/y007,true
loc:later_han/locality/y008/name,ko-KR,수장현,Later Han locality name; 壽張縣; audited source cell Y8,,approved,locality:later_han/y008,true
loc:later_han/locality/y009/name,ko-KR,수창현,Later Han locality name; 須昌縣; audited source cell Y9,,approved,locality:later_han/y009,true
loc:later_han/locality/y010/name,ko-KR,영양현,Later Han locality name; 寧陽縣; audited source cell Y10,,approved,locality:later_han/y010,true
loc:later_han/locality/z004/name,ko-KR,임성현,Later Han locality name; 任城縣; audited source cell Z4,,approved,locality:later_han/z004,true
loc:later_han/locality/z005/name,ko-KR,항부현,Later Han locality name; 亢父縣; audited source cell Z5,,approved,locality:later_han/z005,true
loc:later_han/locality/z006/name,ko-KR,번현,Later Han locality name; 樊縣; audited source cell Z6,,approved,locality:later_han/z006,true
loc:later_han/locality/aa004/name,ko-KR,봉고현,Later Han locality name; 奉高縣; audited source cell AA4,,approved,locality:later_han/aa004,true
loc:later_han/locality/aa005/name,ko-KR,박현,Later Han locality name; 博縣; audited source cell AA5,,approved,locality:later_han/aa005,true
loc:later_han/locality/aa006/name,ko-KR,양보후국,Later Han locality name; 梁甫侯國; audited source cell AA6,,approved,locality:later_han/aa006,true
loc:later_han/locality/aa007/name,ko-KR,거평후국,Later Han locality name; 鉅平侯國; audited source cell AA7,,approved,locality:later_han/aa007,true
loc:later_han/locality/aa008/name,ko-KR,영현,Later Han locality name; 嬴縣; audited source cell AA8,,approved,locality:later_han/aa008,true
loc:later_han/locality/aa009/name,ko-KR,산치후국,Later Han locality name; 山茌侯國; audited source cell AA9,,approved,locality:later_han/aa009,true
loc:later_han/locality/aa010/name,ko-KR,내무현,Later Han locality name; 萊蕪縣; audited source cell AA10,,approved,locality:later_han/aa010,true
loc:later_han/locality/aa011/name,ko-KR,개현,Later Han locality name; 蓋縣; audited source cell AA11,,approved,locality:later_han/aa011,true
loc:later_han/locality/aa012/name,ko-KR,남무양후국,Later Han locality name; 南武陽侯國; audited source cell AA12,,approved,locality:later_han/aa012,true
loc:later_han/locality/aa013/name,ko-KR,남성현,Later Han locality name; 南城縣; audited source cell AA13,,approved,locality:later_han/aa013,true
loc:later_han/locality/aa014/name,ko-KR,비후국,Later Han locality name; 費侯國; audited source cell AA14,,approved,locality:later_han/aa014,true
loc:later_han/locality/aa015/name,ko-KR,모현,Later Han locality name; 牟縣; audited source cell AA15,,approved,locality:later_han/aa015,true
loc:later_han/locality/ab004/name,ko-KR,노현,Later Han locality name; 盧縣; audited source cell AB4,,approved,locality:later_han/ab004,true
loc:later_han/locality/ab005/name,ko-KR,사구현,Later Han locality name; 蛇丘縣; audited source cell AB5,,approved,locality:later_han/ab005,true
loc:later_han/locality/ab006/name,ko-KR,성현,Later Han locality name; 成縣; audited source cell AB6,,approved,locality:later_han/ab006,true
loc:later_han/locality/ab007/name,ko-KR,치평현,Later Han locality name; 茌平縣; audited source cell AB7,,approved,locality:later_han/ab007,true
loc:later_han/locality/ab008/name,ko-KR,강현,Later Han locality name; 剛縣; audited source cell AB8,,approved,locality:later_han/ab008,true
loc:later_han/locality/ac004/name,ko-KR,창읍,Later Han locality name; 昌邑; audited source cell AC4,,approved,locality:later_han/ac004,true
loc:later_han/locality/ac005/name,ko-KR,동민현,Later Han locality name; 東緡縣; audited source cell AC5,,approved,locality:later_han/ac005,true
loc:later_han/locality/ac006/name,ko-KR,거야현,Later Han locality name; 鉅野縣; audited source cell AC6,,approved,locality:later_han/ac006,true
loc:later_han/locality/ac007/name,ko-KR,고평후국,Later Han locality name; 高平侯國; audited source cell AC7,,approved,locality:later_han/ac007,true
loc:later_han/locality/ac008/name,ko-KR,호릉현,Later Han locality name; 湖陵縣; audited source cell AC8,,approved,locality:later_han/ac008,true
loc:later_han/locality/ac009/name,ko-KR,남평양후국,Later Han locality name; 南平陽侯國; audited source cell AC9,,approved,locality:later_han/ac009,true
loc:later_han/locality/ac010/name,ko-KR,방여현,Later Han locality name; 方與縣; audited source cell AC10,,approved,locality:later_han/ac010,true
loc:later_han/locality/ac011/name,ko-KR,하구현,Later Han locality name; 瑕丘縣; audited source cell AC11,,approved,locality:later_han/ac011,true
loc:later_han/locality/ac012/name,ko-KR,금향현,Later Han locality name; 金鄉縣; audited source cell AC12,,approved,locality:later_han/ac012,true
loc:later_han/locality/ac013/name,ko-KR,방동현,Later Han locality name; 防東縣; audited source cell AC13,,approved,locality:later_han/ac013,true
loc:later_han/locality/ad004/name,ko-KR,정도현,Later Han locality name; 定陶縣; audited source cell AD4,,approved,locality:later_han/ad004,true
loc:later_han/locality/ad005/name,ko-KR,원구현,Later Han locality name; 冤句縣; audited source cell AD5,,approved,locality:later_han/ad005,true
loc:later_han/locality/ad006/name,ko-KR,성양현,Later Han locality name; 成陽縣; audited source cell AD6,,approved,locality:later_han/ad006,true
loc:later_han/locality/ad007/name,ko-KR,승씨후국,Later Han locality name; 乘氏侯國; audited source cell AD7,,approved,locality:later_han/ad007,true
loc:later_han/locality/ad008/name,ko-KR,구양현,Later Han locality name; 句陽縣; audited source cell AD8,,approved,locality:later_han/ad008,true
loc:later_han/locality/ad009/name,ko-KR,견성현,Later Han locality name; 鄄城縣; audited source cell AD9,,approved,locality:later_han/ad009,true
loc:later_han/locality/ad010/name,ko-KR,이호현,Later Han locality name; 離狐縣; audited source cell AD10,,approved,locality:later_han/ad010,true
loc:later_han/locality/ad011/name,ko-KR,늠구현,Later Han locality name; 廩丘縣; audited source cell AD11,,approved,locality:later_han/ad011,true
loc:later_han/locality/ad012/name,ko-KR,단부후국,Later Han locality name; 單父侯國; audited source cell AD12,,approved,locality:later_han/ad012,true
loc:later_han/locality/ad013/name,ko-KR,성무현,Later Han locality name; 成武縣; audited source cell AD13,,approved,locality:later_han/ad013,true
loc:later_han/locality/ad014/name,ko-KR,기씨현,Later Han locality name; 己氏縣; audited source cell AD14,,approved,locality:later_han/ad014,true
loc:later_han/locality/ae004/name,ko-KR,담현,Later Han locality name; 郯縣; audited source cell AE4,,approved,locality:later_han/ae004,true
loc:later_han/locality/ae005/name,ko-KR,난릉현,Later Han locality name; 蘭陵縣; audited source cell AE5,,approved,locality:later_han/ae005,true
loc:later_han/locality/ae006/name,ko-KR,척현,Later Han locality name; 戚縣; audited source cell AE6,,approved,locality:later_han/ae006,true
loc:later_han/locality/ae007/name,ko-KR,구현,Later Han locality name; 朐縣; audited source cell AE7,,approved,locality:later_han/ae007,true
loc:later_han/locality/ae008/name,ko-KR,양분현,Later Han locality name; 襄賁縣; audited source cell AE8,,approved,locality:later_han/ae008,true
loc:later_han/locality/ae009/name,ko-KR,창려현,Later Han locality name; 昌慮縣; audited source cell AE9,,approved,locality:later_han/ae009,true
loc:later_han/locality/ae010/name,ko-KR,승현,Later Han locality name; 承縣; audited source cell AE10,,approved,locality:later_han/ae010,true
loc:later_han/locality/ae011/name,ko-KR,음평현,Later Han locality name; 陰平縣; audited source cell AE11,,approved,locality:later_han/ae011,true
loc:later_han/locality/ae012/name,ko-KR,이성현,Later Han locality name; 利城縣; audited source cell AE12,,approved,locality:later_han/ae012,true
loc:later_han/locality/ae013/name,ko-KR,합현,Later Han locality name; 合縣; audited source cell AE13,,approved,locality:later_han/ae013,true
loc:later_han/locality/ae014/name,ko-KR,축기현,Later Han locality name; 祝其縣; audited source cell AE14,,approved,locality:later_han/ae014,true
loc:later_han/locality/ae015/name,ko-KR,후구현,Later Han locality name; 厚丘縣; audited source cell AE15,,approved,locality:later_han/ae015,true
loc:later_han/locality/ae016/name,ko-KR,공유현,Later Han locality name; 贛楡縣; audited source cell AE16,,approved,locality:later_han/ae016,true
loc:later_han/locality/af004/name,ko-KR,개양현,Later Han locality name; 開陽縣; audited source cell AF4,,approved,locality:later_han/af004,true
loc:later_han/locality/af005/name,ko-KR,동무현,Later Han locality name; 東武縣; audited source cell AF5,,approved,locality:later_han/af005,true
loc:later_han/locality/af006/name,ko-KR,낭야현,Later Han locality name; 琅邪縣; audited source cell AF6,,approved,locality:later_han/af006,true
loc:later_han/locality/af007/name,ko-KR,동완현,Later Han locality name; 東莞縣; audited source cell AF7,,approved,locality:later_han/af007,true
loc:later_han/locality/af008/name,ko-KR,서해현,Later Han locality name; 西海縣; audited source cell AF8,,approved,locality:later_han/af008,true
loc:later_han/locality/af009/name,ko-KR,제현,Later Han locality name; 諸縣; audited source cell AF9,,approved,locality:later_han/af009,true
loc:later_han/locality/af010/name,ko-KR,거현,Later Han locality name; 莒縣; audited source cell AF10,,approved,locality:later_han/af010,true
loc:later_han/locality/af011/name,ko-KR,동안현,Later Han locality name; 東安縣; audited source cell AF11,,approved,locality:later_han/af011,true
loc:later_han/locality/af012/name,ko-KR,양도현,Later Han locality name; 陽都縣; audited source cell AF12,,approved,locality:later_han/af012,true
loc:later_han/locality/af013/name,ko-KR,임기현,Later Han locality name; 臨沂縣; audited source cell AF13,,approved,locality:later_han/af013,true
loc:later_han/locality/af014/name,ko-KR,즉구후국,Later Han locality name; 即丘侯國; audited source cell AF14,,approved,locality:later_han/af014,true
loc:later_han/locality/af015/name,ko-KR,증후국,Later Han locality name; 繒侯國; audited source cell AF15,,approved,locality:later_han/af015,true
loc:later_han/locality/af016/name,ko-KR,고막현,Later Han locality name; 姑幕縣; audited source cell AF16,,approved,locality:later_han/af016,true
loc:later_han/locality/ag004/name,ko-KR,팽성현,Later Han locality name; 彭城縣; audited source cell AG4,,approved,locality:later_han/ag004,true
loc:later_han/locality/ag005/name,ko-KR,무원현,Later Han locality name; 武原縣; audited source cell AG5,,approved,locality:later_han/ag005,true
loc:later_han/locality/ag006/name,ko-KR,부양현,Later Han locality name; 傅陽縣; audited source cell AG6,,approved,locality:later_han/ag006,true
loc:later_han/locality/ag007/name,ko-KR,여현,Later Han locality name; 呂縣; audited source cell AG7,,approved,locality:later_han/ag007,true
loc:later_han/locality/ag008/name,ko-KR,류현,Later Han locality name; 留縣; audited source cell AG8,,approved,locality:later_han/ag008,true
loc:later_han/locality/ag009/name,ko-KR,오현,Later Han locality name; 梧縣; audited source cell AG9,,approved,locality:later_han/ag009,true
loc:later_han/locality/ag010/name,ko-KR,치구현,Later Han locality name; 菑丘縣; audited source cell AG10,,approved,locality:later_han/ag010,true
loc:later_han/locality/ag011/name,ko-KR,광척현,Later Han locality name; 廣戚縣; audited source cell AG11,,approved,locality:later_han/ag011,true
